ID,Name,InChI,InChIKey,SMILES,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA,LabuteASA,BalabanJ,BertzCT,bin,is_sol
A-4680,"3,4-dichlorobut-1-ene","InChI=1S/C4H6Cl2/c1-2-4(6)3-5/h2,4H,1,3H2",XVEASTGLHPVZNA-UHFFFAOYSA-N,ClCC(Cl)C=C,-2.0555103791,0.2446618602933445,3,G5,124.998,2.0186,30.557999999999986,6.0,0.0,0.0,2.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,47.75100679259846,2.964900494759057,42.8127439131334,High,True
A-4683,1-octylpyrrolidin-2-one,"InChI=1S/C12H23NO/c1-2-3-4-5-6-7-10-13-11-8-9-12(13)14/h2-11H2,1H3",WPPOGHDFAVQKLN-UHFFFAOYSA-N,CCCCCCCCN1CCCC1=O,-2.2577490108,0.0532420428153982,5,G5,197.322,2.9693000000000014,59.19000000000005,14.0,1.0,0.0,2.0,7.0,82.0,0.0,1.0,1.0,1.0,20.31,87.66913890291015,1.904676693511306,167.70466441100885,High,True
A-4707,2-tert-butylphenol,"InChI=1S/C10H14O/c1-10(2,3)8-6-4-5-7-9(8)11/h4-7,11H,1-3H3",WJQOZHYUIDYNHM-UHFFFAOYSA-N,CC(C)(C)c1ccccc1O,-2.1899589144,0.0708205427999999,2,G3,150.22099999999998,2.689700000000001,46.80680000000004,11.0,1.0,1.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,20.23,67.6854053292794,3.1411091905317954,245.29484428381988,High,True
A-4712,2-chlorobutane,"InChI=1S/C4H9Cl/c1-3-4(2)5/h4H,3H2,1-2H3",BSPCSKHALVHRSR-UHFFFAOYSA-N,CCC(C)Cl,-2.0012638712,0.0302999672401273,3,G5,92.569,2.0237,25.605999999999987,5.0,0.0,0.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,38.13734359790105,2.5395388613593908,17.609640474436812,High,True
A-4715,2-ethylhexan-1-ol,"InChI=1S/C8H18O/c1-3-5-6-8(4-2)7-9/h8-9H,3-7H2,1-2H3",YIWUKEYIRIRTPP-UHFFFAOYSA-N,CCCCC(CC)CO,-2.1604718659,0.066786410300013,3,G5,130.231,2.1951000000000005,40.3918,9.0,1.0,1.0,1.0,5.0,56.0,0.0,0.0,0.0,0.0,20.23,58.08807958080181,3.092246194602392,48.52932501298081,High,True
A-4716,6-methyloct-5-en-2-one,"InChI=1S/C9H16O/c1-4-8(2)6-5-7-9(3)10/h6H,4-5,7H2,1-3H3/b8-6+",SAXWRVSDVXCTEL-SOFGYWHQSA-N,CC\C(C)=C\CCC(C)=O,-2.1925860364,0.10619105765,2,G3,140.22599999999997,2.711900000000001,43.96300000000002,10.0,1.0,0.0,1.0,4.0,58.0,0.0,0.0,0.0,0.0,17.07,63.13070701086192,3.4278042616712594,133.66369253840435,High,True
A-4724,N-(2-chlorophenyl)-3-oxobutanamide,"InChI=1S/C10H10ClNO2/c1-7(13)6-10(14)12-9-5-3-2-4-8(9)11/h2-5H,6H2,1H3,(H,12,14)",BFVHBHKMLIBQNN-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccccc1Cl,-2.4065360765,0.0151559571000001,2,G3,211.648,2.2576,55.37970000000002,14.0,2.0,1.0,4.0,3.0,74.0,1.0,0.0,0.0,1.0,46.17,87.06734418766062,2.649628786208871,362.8945603891669,High,True
A-4732,"naphthalene-1,8-diamine","InChI=1S/C10H10N2/c11-8-5-1-3-7-4-2-6-9(12)10(7)8/h1-6H,11-12H2",YFOOEYJGMMJJLS-UHFFFAOYSA-N,Nc1cccc2cccc(N)c12,-2.3071228572,0.0215189462246577,3,G5,158.20399999999998,2.0042,52.7728,12.0,2.0,2.0,2.0,0.0,60.0,2.0,0.0,0.0,2.0,52.04,70.79284904525758,2.9609415115705566,384.3581352532283,High,True
A-4740,"6,8,9-trinitro-2,4-dioxa-3-plumbabicyclo[3.3.1]nona-1(9),5,7-triene","InChI=1S/C6H3N3O8.Pb/c10-5-2(7(12)13)1-3(8(14)15)6(11)4(5)9(16)17;/h1,10-11H;/q;+2/p-2",WETZJIOEDGMBMA-UHFFFAOYSA-L,[Pb++].[O-]c1c(cc(c([O-])c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-2.8083913688,0.0730640178500001,2,G3,450.2870000000002,-0.8224000000000005,51.05119999999999,18.0,8.0,0.0,12.0,3.0,92.0,1.0,0.0,0.0,1.0,175.54,117.26134936494996,2.889998848392143e-06,505.874102453147,High,True
A-4741,2-ethylhex-2-enal,"InChI=1S/C8H14O/c1-3-5-6-8(4-2)7-9/h6-7H,3-5H2,1-2H3/b8-6+",PYLMCYQHBRSDND-SOFGYWHQSA-N,CCC\C=C(/CC)C=O,-2.2559578736000003,0.0386002119999997,2,G3,126.19899999999998,2.3218000000000005,39.346,9.0,1.0,0.0,1.0,4.0,52.0,0.0,0.0,0.0,0.0,17.07,56.765764896465306,3.608178415345876,103.13526283059372,High,True
A-4742,2-ethylhexanal,"InChI=1S/C8H16O/c1-3-5-6-8(4-2)7-9/h7-8H,3-6H2,1-2H3",LGYNIFWIKSEESD-UHFFFAOYSA-N,CCCCC(CC)C=O,-2.2628407967,0.1527937859320327,6,G5,128.21499999999995,2.401700000000001,39.37,9.0,1.0,0.0,1.0,5.0,54.0,0.0,0.0,0.0,0.0,17.07,57.45536792864956,3.1954118462751677,68.96788691072804,High,True
A-4758,4-tert-butylphenol,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3",QHPQWRBYOIRBIT-UHFFFAOYSA-N,CC(C)(C)c1ccc(O)cc1,-2.3914008137,0.0109495931499998,2,G3,150.22099999999998,2.689700000000001,46.80680000000004,11.0,1.0,1.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,20.23,67.6854053292794,2.993754788259927,228.04484428381988,High,True
A-4769,"3,4-dichloroaniline","InChI=1S/C6H5Cl2N/c7-5-2-1-4(9)3-6(5)8/h1-3H,9H2",SDYWXFYBZPNOFX-UHFFFAOYSA-N,Nc1ccc(Cl)c(Cl)c1,-2.4461379538,0.4036605147489206,4,G5,162.019,2.575600000000001,40.87440000000001,9.0,1.0,1.0,3.0,0.0,48.0,1.0,0.0,0.0,1.0,26.02,63.37782627027303,3.171678030440916,222.29788705001036,High,True
A-4778,2-phenylphenol,"InChI=1S/C12H10O/c13-12-9-5-4-8-11(12)10-6-2-1-3-7-10/h1-9,13H",LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1c2ccccc2,-2.5067117536000003,0.0604058768000002,2,G3,170.211,3.059200000000001,53.54280000000003,13.0,1.0,1.0,1.0,1.0,64.0,2.0,0.0,0.0,2.0,20.23,77.28273107775702,2.5360704460016144,392.8790477621569,High,True
A-4786,2-({2-[bis(carboxymethyl)amino]ethyl}(carboxymethyl)amino)acetic acid,"InChI=1S/C10H16N2O8/c13-7(14)3-11(4-8(15)16)1-2-12(5-9(17)18)6-10(19)20/h1-6H2,(H,13,14)(H,15,16)(H,17,18)(H,19,20)",KCXVZYZYPLLWCC-UHFFFAOYSA-N,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,-2.7667755992000003,0.1854169770653073,4,G5,292.244,-2.071199999999996,63.423200000000016,20.0,6.0,4.0,10.0,11.0,114.0,0.0,0.0,0.0,0.0,155.68,113.36642080676488,4.494378506622938,315.45388105272013,High,True
A-4788,6'-methoxycinchonan-9-ol,"InChI=1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14-,19+,20-/m0/s1",LOUPRKONTZGTKE-LHHVKLHASA-N,COc1ccc2nccc([C@H](O)[C@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,-2.8121429703,0.27642098435,2,G3,324.4240000000001,3.1732000000000014,95.02680000000004,24.0,4.0,1.0,4.0,4.0,126.0,2.0,3.0,3.0,5.0,45.59,142.3134262032049,1.6870853618182944,760.387301042531,High,True
A-4792,isobutyl 2-chloropropanoate,"InChI=1S/C7H13ClO2/c1-5(2)4-10-7(9)6(3)8/h5-6H,4H2,1-3H3/t6-/m0/s1",AEEGJNJYJCGJFZ-LURJTMIESA-N,CC(C)COC(=O)[C@H](C)Cl,-2.5175442498,0.0277586639500002,2,G3,164.63199999999998,1.8129,41.112000000000016,10.0,2.0,0.0,3.0,3.0,60.0,0.0,0.0,0.0,0.0,26.3,66.50723727064151,3.4037533061532064,110.17373431208333,High,True
A-4802,tert-butyl methacrylate,"InChI=1S/C8H14O2/c1-6(2)7(9)10-8(3,4)5/h1H2,2-5H3",SJMYWORNLPSJQO-UHFFFAOYSA-N,CC(=C)C(=O)OC(C)(C)C,-2.4863755076,0.188628141002466,3,G5,142.19799999999998,1.9042,40.659000000000006,10.0,2.0,0.0,2.0,1.0,58.0,0.0,0.0,0.0,0.0,26.3,61.87931012597218,3.9324159117142328,151.13075145540296,High,True
A-4803,1-(ethenyloxy)butane,"InChI=1S/C6H12O/c1-3-5-6-7-4-2/h4H,2-3,5-6H2,1H3",UZKWTJUDCOPSNM-UHFFFAOYSA-N,CCCCOC=C,-2.3379408202,0.409961274939907,3,G5,100.161,1.9466,31.056999999999984,7.0,1.0,0.0,1.0,4.0,42.0,0.0,0.0,0.0,0.0,9.23,44.98790379713521,2.558780869327957,41.444678358882754,High,True
A-4815,1-chloro-2-nitrobenzene,InChI=1S/C6H4ClNO2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,BFCFYVKQTRLZHA-UHFFFAOYSA-N,[O-][N+](=O)c1ccccc1Cl,-2.5639664909,0.1513862448011161,6,G5,157.55599999999998,2.2482000000000006,38.106400000000015,10.0,2.0,0.0,4.0,1.0,52.0,1.0,0.0,0.0,1.0,43.14,62.38764506887844,3.1529414466808685,261.67965837655686,High,True
A-4817,bromobenzene,InChI=1S/C6H5Br/c7-6-4-2-1-3-5-6/h1-5H,QARVLSVVCXYDNA-UHFFFAOYSA-N,Brc1ccccc1,-2.568561457,0.0314384916929601,4,G5,157.01,2.4491000000000005,34.142,7.0,0.0,0.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,51.298950725138326,3.0214653097240864,134.10736969541455,High,True
A-4819,trisodium hexafluoroalumanetriuide,InChI=1S/Al.6FH.3Na/h;6*1H;;;/q+3;;;;;;;3*+1/p-6,REHXRBDMVPYGJX-UHFFFAOYSA-H,[F-].[F-].[F-].[F-].[F-].[F-].[Na+].[Na+].[Na+].[Al+3],-2.6988459025,0.1835038245758616,3,G5,209.94000000000003,-27.3448,5.754,10.0,0.0,0.0,10.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,131.85416740643248,-0.0,12.954618442383216,High,True
A-4821,1-methyl-4-nitrobenzene,"InChI=1S/C7H7NO2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3",ZPTVNYMJQHSSEA-UHFFFAOYSA-N,Cc1ccc(cc1)[N+]([O-])=O,-2.5149437885,0.0462467666465192,3,G5,137.138,1.90322,37.83340000000002,10.0,2.0,0.0,3.0,1.0,52.0,1.0,0.0,0.0,1.0,43.14,58.44932095639337,3.003400684579818,240.2879489264805,High,True
A-4823,2-methylbut-2-ene,"InChI=1S/C5H10/c1-4-5(2)3/h4H,1-3H3",BKOOMYPCSUNDGP-UHFFFAOYSA-N,CC=C(C)C,-2.2331509446,0.1636132738499998,2,G3,70.13499999999999,1.9725,25.10499999999999,5.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,33.50941645323173,3.1431973062780685,38.0,High,True
A-4825,butyl 2-methylprop-2-enoate,"InChI=1S/C8H14O2/c1-4-5-6-10-8(9)7(2)3/h2,4-6H2,1,3H3",SOGAXMICEFXMKE-UHFFFAOYSA-N,CCCCOC(=O)C(C)=C,-2.5443674546,0.1725792290516895,4,G5,142.19799999999995,1.9058,40.681,10.0,2.0,0.0,2.0,4.0,58.0,0.0,0.0,0.0,0.0,26.3,61.87931012597219,3.3124694776007457,127.21928094887362,High,True
A-4830,chlorobenzene,InChI=1S/C6H5Cl/c7-6-4-2-1-3-5-6/h1-5H,MVPPADPHJFYWMZ-UHFFFAOYSA-N,Clc1ccccc1,-2.4493202347,0.1325591968400322,8,G5,112.55899999999995,2.34,31.452,7.0,0.0,0.0,1.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0,47.73466934637863,3.0214653097240864,134.10736969541455,High,True
A-4836,"N-decyl-N,N-dimethyldecan-1-aminium chloride","InChI=1S/C22H48N.ClH/c1-5-7-9-11-13-15-17-19-21-23(3,4)22-20-18-16-14-12-10-8-6-2;/h5-22H2,1-4H3;1H/q+1;/p-1",RUPBZQFQVRMKDG-UHFFFAOYSA-M,[Cl-].CCCCCCCCCC[N+](C)(C)CCCCCCCCCC,-2.9677471262,0.1109243747999997,2,G3,362.0860000000002,4.348200000000002,107.06240000000012,24.0,0.0,0.0,2.0,18.0,148.0,0.0,0.0,0.0,0.0,0.0,160.52593383950648,0.0,206.00980444190276,High,True
A-4846,"1,4-bis(vinyloxy)butane","InChI=1S/C8H14O2/c1-3-9-7-5-6-8-10-4-2/h3-4H,1-2,5-8H2",MWZJGRDWJVHRDV-UHFFFAOYSA-N,C=COCCCCOC=C,-2.6477435098,0.0990706998999999,2,G3,142.19799999999998,2.0868,41.53200000000002,10.0,2.0,0.0,2.0,7.0,58.0,0.0,0.0,0.0,0.0,18.46,62.141730223251045,2.7621442852888047,77.25838096618136,High,True
A-4852,"1,2,3,4-tetrahydronaphthalene; 1,3,5-trimethylbenzene; 1,4-diethylbenzene; 1H-indene; 2,3-dihydro-1H-indene; benzene; naphthalene; propan-2-ylbenzene; toluene","InChI=1S/C10H12.C10H8.C10H14.C9H10.C9H8.2C9H12.C7H8.C6H6/c2*1-2-6-10-8-4-3-7-9(10)5-1;1-3-9-5-7-10(4-2)8-6-9;2*1-2-5-9-7-3-6-8(9)4-1;1-7-4-8(2)6-9(3)5-7;1-8(2)9-6-4-3-5-7-9;1-7-5-3-2-4-6-7;1-2-4-6-5-3-1/h1-2,5-6H,3-4,7-8H2;1-8H;5-8H,3-4H2,1-2H3;1-2,4-5H,3,6-7H2;1-6H,7H2;4-6H,1-3H3;3-8H,1-2H3;2-6H,1H3;1-6H",ZVBGUWYOZNSIJF-UHFFFAOYSA-N,CCc1ccc(CC)cc1.CC(C)c2ccccc2.Cc3ccccc3.Cc4cc(C)cc(C)c4.C5CCc6ccccc6C5.C7Cc8ccccc8C7.C9C=Cc%10ccccc9%10.c%11ccccc%11.c%12ccc%13ccccc%13c%12,-3.5397404208,0.2581190322443503,3,G5,1039.589,21.75128000000002,348.68200000000115,79.0,0.0,0.0,0.0,3.0,406.0,10.0,0.0,3.0,13.0,0.0,478.5731584375346,1.6406876423107096e-07,2956.2785331037626,High,True
A-4853,"1,3-xylene; cyclopentane; ethylbenzene; pentane; toluene","InChI=1S/2C8H10.C7H8.C5H10.C5H12/c1-7-4-3-5-8(2)6-7;1-2-8-6-4-3-5-7-8;1-7-5-3-2-4-6-7;1-2-4-5-3-1;1-3-5-4-2/h3-6H,1-2H3;3-7H,2H2,1H3;2-6H,1H3;1-5H2;3-5H2,1-2H3",KXUYVAICGNQKKK-UHFFFAOYSA-N,CCCCC.CCc1ccccc1.Cc2ccccc2.Cc3cccc(C)c3.C4CCCC4,-3.1729559438,0.2581190322443503,3,G5,446.7630000000004,10.694459999999992,151.19899999999978,33.0,0.0,0.0,0.0,3.0,182.0,3.0,1.0,1.0,4.0,0.0,206.03721670816188,3.938109875842482e-07,727.4516998141877,High,True
A-4854,"2-phenyl-1H-1,3-benzodiazole-5-sulfonic acid","InChI=1S/C13H10N2O3S/c16-19(17,18)10-6-7-11-12(8-10)15-13(14-11)9-4-2-1-3-5-9/h1-8H,(H,14,15)(H,16,17,18)",UVCJGUGAGLDPAA-UHFFFAOYSA-N,O[S](=O)(=O)c1ccc2nc([nH]c2c1)c3ccccc3,-2.9611061362,0.2198473783500001,2,G3,274.301,2.4766000000000004,71.34430000000003,19.0,3.0,2.0,6.0,2.0,96.0,3.0,0.0,0.0,3.0,83.04999999999998,109.22760626929768,2.169304070159664,838.7106499881096,High,True
A-4858,benzene; ethenylbenzene; toluene,"InChI=1S/C8H8.C7H8.C6H6/c1-2-8-6-4-3-5-7-8;1-7-5-3-2-4-6-7;1-2-4-6-5-3-1/h2-7H,1H2;2-6H,1H3;1-6H",MHNCXEKWIFKKSF-UHFFFAOYSA-N,Cc1ccccc1.C=Cc2ccccc2.c3ccccc3,-2.9612739311,0.25811903224435,3,G5,274.40700000000004,6.011220000000006,94.15400000000004,21.0,0.0,0.0,0.0,1.0,106.0,3.0,0.0,0.0,3.0,0.0,127.9624771496891,1.5911538359570985e-07,541.4969901829501,High,True
A-4862,trilithium(1+) ion phosphate,"InChI=1S/3Li.H3O4P/c;;;1-5(2,3)4/h;;;(H3,1,2,3,4)/q3*+1;/p-3",TWQULNDIKKJZPH-UHFFFAOYSA-K,[Li+].[Li+].[Li+].[O-][P]([O-])([O-])=O,-2.5909258566,0.0271437443176862,3,G5,115.793,-11.8126,7.6065,8.0,4.0,0.0,8.0,0.0,32.0,0.0,0.0,0.0,0.0,86.25,83.19931742229333,-2.6666666238888897e-08,57.41901188909338,High,True
A-4865,"naphthalene-1,5-diamine","InChI=1S/C10H10N2/c11-9-5-1-3-7-8(9)4-2-6-10(7)12/h1-6H,11-12H2",KQSABULTKYLFEV-UHFFFAOYSA-N,Nc1cccc2c(N)cccc12,-2.7678536958,0.4302186672405446,3,G5,158.204,2.0042,52.7728,12.0,2.0,2.0,2.0,0.0,60.0,2.0,0.0,0.0,2.0,52.04,70.7928490452576,2.943372852061392,379.8581352532283,High,True
A-4870,"1,1'-[methylenebis(oxy)]dibutane","InChI=1S/C9H20O2/c1-3-5-7-10-9-11-8-6-4-2/h3-9H2,1-2H3",QLCJOAMJPCOIDI-UHFFFAOYSA-N,CCCCOCOCCCC,-2.8068769998,0.0253049966999998,2,G3,160.25699999999998,2.577300000000001,46.587000000000025,11.0,2.0,0.0,2.0,8.0,68.0,0.0,0.0,0.0,0.0,18.46,69.88587840201616,2.6909155266923976,56.583072817991095,High,True
A-4878,"methyl 2,6,6-trimethylcyclohex-2-ene-1-carboxylate","InChI=1S/C11H18O2/c1-8-6-5-7-11(2,3)9(8)10(12)13-4/h6,9H,5,7H2,1-4H3",NVAGRWXDIIKUBU-UHFFFAOYSA-N,COC(=O)C1C(=CCCC1(C)C)C,-2.9085159963,0.0693434431492034,3,G5,182.263,2.541900000000001,52.278000000000034,13.0,2.0,0.0,2.0,1.0,74.0,0.0,0.0,1.0,1.0,26.3,79.96830531563278,2.935804255759548,238.4748338741608,High,True
A-4899,2-benzyl-2-methylbut-3-enenitrile,"InChI=1S/C12H13N/c1-3-12(2,10-13)9-11-7-5-4-6-8-11/h3-8H,1,9H2,2H3",UKLOORXNVRHFRM-UHFFFAOYSA-N,CC(Cc1ccccc1)(C=C)C#N,-3.0006167172,0.0170878089999999,2,G3,171.24299999999997,2.944980000000001,54.06300000000003,13.0,1.0,0.0,1.0,3.0,66.0,1.0,0.0,0.0,1.0,23.79,79.32403245516107,2.8080878040266035,320.72775522887986,High,True
A-4900,"1,4-dibutyl (2Z)-but-2-enedioate","InChI=1S/C12H20O4/c1-3-5-9-15-11(13)7-8-12(14)16-10-6-4-2/h7-8H,3-6,9-10H2,1-2H3/b8-7-",JBSLOWBPDRZSMB-FPLPWBNLSA-N,CCCCOC(=O)\C=C/C(=O)OCCCC,-3.1280341619,0.23426708095,2,G3,228.28799999999995,2.2292,60.87400000000004,16.0,4.0,0.0,4.0,8.0,92.0,0.0,0.0,0.0,0.0,52.60000000000001,96.61414591310928,3.6282159297250254,209.17325948008235,High,True
A-4903,2-amino-3-[(2-amino-2-carboxyethyl)disulfanyl]propanoic acid,"InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1",LEVWYRKDKASIDU-IMJSIDKUSA-N,N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O,-3.1599219868,0.0805951336226859,3,G5,240.306,-0.8083999999999993,56.1384,14.0,6.0,4.0,8.0,7.0,82.0,0.0,0.0,0.0,0.0,126.64,88.80143683539772,3.46817939585112,192.00818512452065,High,True
A-4905,methyl 2-ethylhexanoate,"InChI=1S/C9H18O2/c1-4-6-7-8(5-2)9(10)11-3/h8H,4-7H2,1-3H3",KICUISADAVMYCJ-UHFFFAOYSA-N,CCCCC(CC)C(=O)OC,-2.9898040042000003,0.0343031251320111,3,G5,158.241,2.375800000000001,45.32200000000002,11.0,2.0,0.0,2.0,5.0,66.0,0.0,0.0,0.0,0.0,26.3,68.93385527255305,3.6518743910902702,110.13036060964237,High,True
A-4906,cyclohexene,"InChI=1S/C6H10/c1-2-4-6-5-3-1/h1-2H,3-6H2",HGCIXCUEYOPUTN-UHFFFAOYSA-N,C1CCC=CC1,-2.7104664382,0.0621332191000001,2,G3,82.146,2.1166,27.607999999999983,6.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0,0.0,38.86852741409911,2.2551447208210704,45.05865002596162,High,True
A-4918,bis[(2-ethylhexyl)oxy]phosphinic acid,"InChI=1S/C16H35O4P/c1-5-9-11-15(7-3)13-19-21(17,18)20-14-16(8-4)12-10-6-2/h15-16H,5-14H2,1-4H3,(H,17,18)",SEGLCEQVOFDUPX-UHFFFAOYSA-N,CCCCC(CC)CO[P](O)(=O)OCC(CC)CCCC,-3.3623020198,0.1226451652633532,4,G5,322.4260000000001,5.552800000000006,88.34130000000006,21.0,3.0,1.0,5.0,14.0,128.0,0.0,0.0,0.0,0.0,55.760000000000005,130.78431762946352,4.075382024599752,259.45054151357976,High,True
A-4922,"4,4'-disulfanediyldimorpholine",InChI=1S/C8H16N2O2S2/c1-5-11-6-2-9(1)13-14-10-3-7-12-8-4-10/h1-8H2,HLBZWYXLQJQBKU-UHFFFAOYSA-N,C1CN(CCO1)SSN2CCOCC2,-3.2596343038,0.123698268372517,3,G5,236.36199999999997,0.8621999999999999,59.96600000000004,14.0,6.0,0.0,6.0,3.0,82.0,0.0,2.0,2.0,2.0,24.94,92.94587847930498,1.5986594573645954,143.42026896072971,High,True
A-4944,1-chloro-4-methylbenzene,"InChI=1S/C7H7Cl/c1-6-2-4-7(8)5-3-6/h2-5H,1H3",NPDACUSDTOMAMK-UHFFFAOYSA-N,Cc1ccc(Cl)cc1,-3.1023856768,0.1917652471426898,4,G5,126.586,2.6484200000000007,36.18900000000001,8.0,0.0,0.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,54.09961146077524,3.0324555320336755,143.24662946459569,High,True
A-4953,"ethyl 2,6,6-trimethylcyclohexa-1,3-diene-1-carboxylate","InChI=1S/C12H18O2/c1-5-14-11(13)10-9(2)7-6-8-12(10,3)4/h6-7H,5,8H2,1-4H3",KYEZYLFPHRVFBF-UHFFFAOYSA-N,CCOC(=O)C1=C(C)C=CCC1(C)C,-3.411619706,0.0334233964935484,3,G5,194.274,2.852100000000001,56.87100000000004,14.0,2.0,0.0,2.0,2.0,78.0,0.0,0.0,1.0,1.0,26.3,85.64364439784514,3.012080570463277,295.44359014413885,High,True
A-4967,(5-amino-3-hydroxy-5-oxopentylidene)-dimethylazanium chloride,"InChI=1S/C7H14N2O2.ClH/c1-9(2)4-3-6(10)5-7(8)11;/h4,6,10H,3,5H2,1-2H3,(H-,8,11);1H",LTELZMDSXFWIGP-UHFFFAOYSA-N,[Cl-].C[N+](C)=CCC(O)CC(N)=O,0.5931295033,0.0061464840999999,2,G3,194.662,-4.040299999999997,42.607600000000005,12.0,2.0,2.0,5.0,4.0,72.0,0.0,0.0,0.0,0.0,66.33000000000001,78.48293748846656,0.0,166.7893110651069,High,True
A-5000,tris(6-methylheptyl)amine,"InChI=1S/C24H51N/c1-22(2)16-10-7-13-19-25(20-14-8-11-17-23(3)4)21-15-9-12-18-24(5)6/h22-24H,7-21H2,1-6H3",YKGBNAGNNUEZQC-UHFFFAOYSA-N,CC(C)CCCCCN(CCCCCC(C)C)CCCCCC(C)C,-4.0572475801,0.3364955809500001,2,G3,353.67900000000014,7.93760000000001,116.3580000000001,25.0,1.0,0.0,1.0,18.0,152.0,0.0,0.0,0.0,0.0,3.24,160.8927533291549,3.8724476734506537,214.02724232441648,Medium,False
A-5007,"2,2,3,3,4,4,5,5-octafluoropentyl 2-methylprop-2-enoate","InChI=1S/C9H8F8O2/c1-4(2)5(18)19-3-7(12,13)9(16,17)8(14,15)6(10)11/h6H,1,3H2,2H3",ZNJXRXXJPIFFAO-UHFFFAOYSA-N,CC(=C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-4.0459673488,0.0971427794273838,4,G5,300.1449999999999,3.2767000000000017,46.61800000000001,19.0,2.0,0.0,10.0,6.0,112.0,0.0,0.0,0.0,0.0,26.3,101.56853546377867,5.0785381872509685,363.231108928595,Medium,False
A-5013,1-[({[(tetradecyloxy)carbonyl]peroxy}carbonyl)oxy]tetradecane,"InChI=1S/C30H58O6/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-33-29(31)35-36-30(32)34-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h3-28H2,1-2H3",CSKKAINPUYTTRW-UHFFFAOYSA-N,CCCCCCCCCCCCCCOC(=O)OOC(=O)OCCCCCCCCCCCCCC,-4.3499005787,0.0146036355499998,2,G3,514.7880000000006,10.609999999999992,147.02199999999988,36.0,6.0,0.0,6.0,26.0,214.0,0.0,0.0,0.0,0.0,71.06,222.02909277918465,3.281560216448919,426.3554706927566,Medium,False
A-5019,[disulfanediylbis(carbonothioylnitrilo)]tetramethane,InChI=1S/C6H12N2S4/c1-7(2)5(9)11-12-6(10)8(3)4/h1-4H3,KUAZQDVKQLNFPE-UHFFFAOYSA-N,CN(C)C(=S)SSC(=S)N(C)C,-4.1161961212,0.1101848094478678,3,G5,240.444,2.0608,67.75200000000002,12.0,4.0,0.0,6.0,0.0,70.0,0.0,0.0,0.0,0.0,6.48,92.4473715717092,3.6934830872423,158.38689879982147,Medium,False
A-5034,bis(2-ethylhexyl)amine,"InChI=1S/C16H35N/c1-5-9-11-15(7-3)13-17-14-16(8-4)12-10-6-2/h15-17H,5-14H2,1-4H3",SAIKULLUBZKPDA-UHFFFAOYSA-N,CCCCC(CC)CNCC(CC)CCCC,-4.2367225564,0.2535422390500002,2,G3,241.46299999999997,5.008800000000004,79.48170000000007,17.0,1.0,1.0,1.0,12.0,104.0,0.0,0.0,0.0,0.0,12.03,109.7632449273867,3.6146835764435066,128.46060490376732,Medium,False
A-5048,hexane,"InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",VLKZOEOYAKHREP-UHFFFAOYSA-N,CCCCCC,-3.9441703352,0.0525862260855453,3,G5,86.178,2.5866000000000007,29.81599999999998,6.0,0.0,0.0,0.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,40.563961599812586,2.3390923149762908,12.0,Medium,False
